Platform Type	Center	Platform	Level	Sample	Barcode	File Name
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1982-01	TCGA-32-1982-01A-01R-0791-07	US82800149_251780410635_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-4208-01	TCGA-32-4208-01A-01R-1231-07	US82800149_251780410636_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-3915-01	TCGA-41-3915-01A-01R-1231-07	US82800149_251780410637_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1978-01	TCGA-32-1978-01A-01R-1231-07	US82800149_251780410638_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-4209-01	TCGA-32-4209-01A-01R-1231-07	US82800149_251780410639_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-4068-01	TCGA-19-4068-01A-01R-1231-07	US82800149_251780410640_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2494-01	TCGA-32-2494-01A-01R-1231-07	US82800149_251780410641_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-4719-01	TCGA-32-4719-01A-01R-1231-07	US82800149_251780410642_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-0939-01	TCGA-06-0939-01A-01R-1231-07	US82800149_251780410643_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-1439-01	TCGA-26-1439-01A-01R-1231-07	US82800149_251780410644_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2495-01	TCGA-32-2495-01A-01R-1231-07	US82800149_251780410645_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-2572-01	TCGA-41-2572-01A-01R-1231-07	US82800149_251780410646_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1973-01	TCGA-32-1973-01A-01R-1231-07	US82800149_251780410647_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2498-01	TCGA-32-2498-01A-01R-1231-07	US82800149_251780410648_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-3393-01	TCGA-41-3393-01A-01R-1231-07	US82800149_251780410649_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-4157-01	TCGA-14-4157-01A-01R-1231-07	US82800149_251780410650_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1987-01	TCGA-32-1987-01A-01R-1231-07	US82800149_251780410651_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-4210-01	TCGA-32-4210-01A-01R-1231-07	US82800149_251780410652_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1790-01	TCGA-19-1790-01B-01R-1231-07	US82800149_251780410654_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1991-01	TCGA-32-1991-01A-01R-1231-07	US82800149_251780410655_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-4211-01	TCGA-32-4211-01A-01R-1231-07	US82800149_251780410656_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2631-01	TCGA-19-2631-01A-01R-1231-07	US82800149_251780410657_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2491-01	TCGA-32-2491-01A-01R-1231-07	US82800149_251780410658_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-3476-01	TCGA-14-3476-01B-01R-1231-07	US82800149_251780410659_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-0650-01	TCGA-06-0650-01A-02R-1700-07	US82800149_251780410660_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5414-01	TCGA-06-5414-01A-01R-1484-07	US82800149_251780410662_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-5132-01	TCGA-26-5132-01A-01R-1484-07	US82800149_251780410663_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5208-01	TCGA-28-5208-01A-01R-1484-07	US82800149_251780410664_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5220-01	TCGA-28-5220-01A-01R-1484-07	US82800149_251780410665_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4932-01	TCGA-76-4932-01A-01R-1484-07	US82800149_251780410666_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5415-01	TCGA-06-5415-01A-01R-1484-07	US82800149_251780410667_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-5133-01	TCGA-26-5133-01A-01R-1484-07	US82800149_251780410668_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5209-01	TCGA-28-5209-01A-01R-1484-07	US82800149_251780410669_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-5222-01	TCGA-32-5222-01A-01R-1484-07	US82800149_251780410670_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4934-01	TCGA-76-4934-01A-01R-1484-07	US82800149_251780410671_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5416-01	TCGA-06-5416-01A-01R-1484-07	US82800149_251780410672_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-5134-01	TCGA-26-5134-01A-01R-1484-07	US82800149_251780410673_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5213-01	TCGA-28-5213-01A-01R-1484-07	US82800149_251780410674_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4925-01	TCGA-76-4925-01A-01R-1484-07	US82800149_251780410675_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4935-01	TCGA-76-4935-01A-01R-1484-07	US82800149_251780410676_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5417-01	TCGA-06-5417-01A-01R-1484-07	US82800149_251780410677_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-5135-01	TCGA-26-5135-01A-01R-1484-07	US82800149_251780410678_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5214-01	TCGA-28-5214-01A-01R-1484-07	US82800149_251780410679_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4926-01	TCGA-76-4926-01B-01R-1484-07	US82800149_251780410680_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5418-01	TCGA-06-5418-01A-01R-1484-07	US82800149_251780410682_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-5136-01	TCGA-26-5136-01B-01R-1484-07	US82800149_251780410683_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-4097-01	TCGA-41-4097-01A-01R-1231-07	US82800149_251780410684_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-16-1048-01	TCGA-16-1048-01B-01R-1231-07	US82800149_251780410685_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5215-01	TCGA-28-5215-01A-01R-1484-07	US82800149_251780410686_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4927-01	TCGA-76-4927-01A-01R-1484-07	US82800149_251780410687_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-5295-01	TCGA-12-5295-01A-01R-1484-07	US82800149_251780410688_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-5139-01	TCGA-26-5139-01A-01R-1484-07	US82800149_251780410689_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5216-01	TCGA-28-5216-01A-01R-1484-07	US82800149_251780410690_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4928-01	TCGA-76-4928-01B-01R-1484-07	US82800149_251780410691_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-5299-01	TCGA-12-5299-01A-02R-1484-07	US82800149_251780410692_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5204-01	TCGA-28-5204-01A-01R-1484-07	US82800149_251780410693_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5218-01	TCGA-28-5218-01A-01R-1484-07	US82800149_251780410694_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4929-01	TCGA-76-4929-01A-01R-1484-07	US82800149_251780410695_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-5301-01	TCGA-12-5301-01A-01R-1484-07	US82800149_251780410696_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5207-01	TCGA-28-5207-01A-01R-1484-07	US82800149_251780410697_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-5219-01	TCGA-28-5219-01A-01R-1484-07	US82800149_251780410698_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-4931-01	TCGA-76-4931-01A-01R-1484-07	US82800149_251780410699_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6390-01	TCGA-06-6390-01A-13R-1700-07	US82800149_251780410733_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1980-01	TCGA-32-1980-01A-01R-1700-07	US82800149_251780410746_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6191-01	TCGA-76-6191-01A-13R-1700-07	US82800149_251780410747_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-1804-01	TCGA-06-1804-01A-01R-1700-07	US82800149_251780410748_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5408-01	TCGA-06-5408-01A-01R-1700-07	US82800149_251780410752_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6389-01	TCGA-06-6389-01A-13R-1700-07	US82800149_251780410753_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5952-01	TCGA-19-5952-01A-11R-1700-07	US82800149_251780410754_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2501-01	TCGA-28-2501-01A-01R-1700-07	US82800149_251780410755_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6193-01	TCGA-76-6193-01A-11R-1700-07	US82800149_251780410756_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6285-01	TCGA-76-6285-01A-11R-1700-07	US82800149_251780410757_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5412-01	TCGA-06-5412-01A-01R-1700-07	US82800149_251780410758_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0781-01	TCGA-14-0781-01B-01R-1700-07	US82800149_251780410760_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5956-01	TCGA-19-5956-01A-11R-1700-07	US82800149_251780410761_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1979-01	TCGA-32-1979-01A-01R-1700-07	US82800149_251780410762_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-81-5910-01	TCGA-81-5910-01A-11R-1700-07	US82800149_251780410763_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5413-01	TCGA-06-5413-01A-01R-1700-07	US82800149_251780410764_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-15-1444-01	TCGA-15-1444-01A-02R-1700-07	US82800149_251780410765_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5958-01	TCGA-19-5958-01A-11R-1700-07	US82800149_251780410766_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5410-01	TCGA-06-5410-01A-01R-1700-07	US82800149_251780410767_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5411-01	TCGA-06-5411-01A-01R-1700-07	US82800149_251780410768_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6391-01	TCGA-06-6391-01A-13R-1700-07	US82800149_251780410769_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5955-01	TCGA-19-5955-01A-11R-1700-07	US82800149_251780410771_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-6450-01	TCGA-28-6450-01A-11R-1700-07	US82800149_251780410772_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6694-01	TCGA-06-6694-01A-12R-1847-07	US82800149_251780410774_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0862-01	TCGA-14-0862-01B-01R-1847-07	US82800149_251780410775_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-6646-01	TCGA-41-6646-01A-11R-1847-07	US82800149_251780410776_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6283-01	TCGA-76-6283-01A-11R-1847-07	US82800149_251780410777_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6693-01	TCGA-06-6693-01A-11R-1847-07	US82800149_251780410808_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0740-01	TCGA-14-0740-01B-01R-1847-07	US82800149_251780410809_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-81-5911-01	TCGA-81-5911-01A-12R-1847-07	US82800149_251780410810_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6697-01	TCGA-06-6697-01A-11R-1847-07	US82800149_251780410811_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1395-01	TCGA-14-1395-01B-11R-1847-07	US82800149_251780410812_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-74-6575-01	TCGA-74-6575-01A-11R-1847-07	US82800149_251780410813_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6656-01	TCGA-76-6656-01A-11R-1847-07	US82800149_251780410814_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6698-01	TCGA-06-6698-01A-11R-1847-07	US82800149_251780410816_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1450-01	TCGA-14-1450-01B-01R-1847-07	US82800149_251780410817_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6700-01	TCGA-06-6700-01A-12R-1847-07	US82800149_251780410819_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-74-6581-01	TCGA-74-6581-01A-11R-1847-07	US82800149_251780410821_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-6174-01	TCGA-26-6174-01A-21R-1847-07	US82800149_251780410825_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-74-6584-01	TCGA-74-6584-01A-11R-1847-07	US82800149_251780410826_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6662-01	TCGA-76-6662-01A-11R-1847-07	US82800149_251780410827_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5953-01	TCGA-19-5953-01B-12R-1847-07	US82800149_251780410842_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-74-6578-01	TCGA-74-6578-01A-11R-1847-07	US82800149_251780410843_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5954-01	TCGA-19-5954-01A-11R-1700-07	US82800149_251780410847_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-5859-01	TCGA-06-5859-01A-01R-1700-07	US82800149_251780410848_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-5951-01	TCGA-19-5951-01A-11R-1700-07	US82800149_251780410849_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-1442-01	TCGA-26-1442-01A-01R-1700-07	US82800149_251780410850_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-6173-01	TCGA-26-6173-01A-11R-1847-07	US82800149_251780410851_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6661-01	TCGA-76-6661-01B-11R-1847-07	US82800149_251780410852_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6388-01	TCGA-06-6388-01A-12R-1847-07	US82800149_251780410853_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6701-01	TCGA-06-6701-01A-11R-1847-07	US82800149_251780410854_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6660-01	TCGA-76-6660-01A-11R-1847-07	US82800149_251780410856_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6664-01	TCGA-76-6664-01A-11R-1847-07	US82800149_251780410858_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6695-01	TCGA-06-6695-01A-11R-1847-07	US82800149_251780410859_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1043-01	TCGA-14-1043-01B-11R-1847-07	US82800149_251780410860_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-74-6573-01	TCGA-74-6573-01A-12R-1847-07	US82800149_251780410861_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6286-01	TCGA-76-6286-01A-11R-1847-07	US82800149_251780410862_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-74-6577-01	TCGA-74-6577-01A-11R-1847-07	US82800149_251780410863_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-76-6657-01	TCGA-76-6657-01A-11R-1847-07	US82800149_251780410864_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-6699-01	TCGA-06-6699-01A-11R-1847-07	US82800149_251780410865_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-87-5896-01	TCGA-87-5896-01A-01R-1700-07	US82800149_251780410871_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2510-01	TCGA-28-2510-01A-01R-1700-07	US82800149_251780410872_S01_GE2_107_Sep09.txt_lmean.out.logratio.gene.tcga_level3.data.txt
